ISBN;Book-Title;Book-Author;Year-Of-Publication;Publisher;Image-URL-S;Image-URL-M;Image-URL-L
0140238018;Vampire: The Complete Guide to the World of the Undead;Manuela Dunn-Mascetti;1994;Studio Books;http://images.amazon.com/images/P/0140238018.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140238018.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140238018.01.LZZZZZZZ.jpg
0440400023;Voyages of Doctor Dolittle (Yearling Newbery);Hugh Lofting;1988;Yearling Books;http://images.amazon.com/images/P/0440400023.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440400023.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440400023.01.LZZZZZZZ.jpg
1556521790;Volunteer vacations: Short-term adventures that will benefit you and others (Volunteer Vacations);Bill McMillon;1993;Distributed by Independent Publishers Group;http://images.amazon.com/images/P/1556521790.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1556521790.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1556521790.01.LZZZZZZZ.jpg
0060930217;V. (Perennial Classics);Thomas Pynchon;1999;Perennial Classics;http://images.amazon.com/images/P/0060930217.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060930217.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060930217.01.LZZZZZZZ.jpg
0679776222;Very Bad Poetry;Ross Petras;1997;Vintage Books USA;http://images.amazon.com/images/P/0679776222.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679776222.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679776222.01.LZZZZZZZ.jpg
0671874365;VIRTUAL LOVE;Avodah K., m.d. Offit;1994;Simon & Schuster;http://images.amazon.com/images/P/0671874365.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671874365.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671874365.01.LZZZZZZZ.jpg
0964863502;Violation of Trust : Whatever Happened to the Social Security Trust Funds;Steven J. Allen;1995;Seniors Coalition, The Incorporated;http://images.amazon.com/images/P/0964863502.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0964863502.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0964863502.01.LZZZZZZZ.jpg
0373613156;Viper Factor (Phoenix Force, No 15);Gar Wilson;1984;Gold Eagle;http://images.amazon.com/images/P/0373613156.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373613156.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373613156.01.LZZZZZZZ.jpg
0380818590;Vineyard Blues : A Martha's Vineyard Mystery (Martha's Vineyard Mysteries (Paperback));Philip R. Craig;2001;Avon;http://images.amazon.com/images/P/0380818590.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380818590.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380818590.01.LZZZZZZZ.jpg
0352334487;Velvet Glove (Black Lace);Emma Holly;1999;Black Lace;http://images.amazon.com/images/P/0352334487.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0352334487.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0352334487.01.LZZZZZZZ.jpg
1857820436;Vera Duckworth: My Story;Liz Dawn;1993;Blake Publishing Ltd;http://images.amazon.com/images/P/1857820436.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1857820436.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1857820436.01.LZZZZZZZ.jpg
0743459032;Vic and Blood: The Continuing Adventures of a Boy and His Dog : A Graphic Novel;Harlan Ellison;2003;I Books;http://images.amazon.com/images/P/0743459032.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743459032.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743459032.01.LZZZZZZZ.jpg
0671015451;Vulcan's Heart (Star Trek);Susan Shwartz;2000;Star Trek;http://images.amazon.com/images/P/0671015451.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671015451.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671015451.01.LZZZZZZZ.jpg
3423127996;Vom Wasser.;John von DÃ?Â¼ffel;2000;Dtv;http://images.amazon.com/images/P/3423127996.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3423127996.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3423127996.01.LZZZZZZZ.jpg
0804116482;Vanishing Act;Thomas Perry;1997;Ivy Books;http://images.amazon.com/images/P/0804116482.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0804116482.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0804116482.01.LZZZZZZZ.jpg
0385293305;Valediction;Robert B. Parker;1984;Delacorte Press;http://images.amazon.com/images/P/0385293305.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385293305.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385293305.01.LZZZZZZZ.jpg
0916773485;Vicki Lansky's Divorce Book for Parents: Helping Your Children Cope With Divorce and Its Aftermath;Vicki Lansky;1996;Book Peddlers;http://images.amazon.com/images/P/0916773485.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0916773485.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0916773485.01.LZZZZZZZ.jpg
0373106637;Valentine'S Day (Harlequin Presents);Jayne Bauling;1984;Harlequin;http://images.amazon.com/images/P/0373106637.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373106637.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373106637.01.LZZZZZZZ.jpg
0399136665;Vita and Harold: Letters of Vita Sackville-West and Harold Nicholson;V. Sackville-West;1992;Putnam Pub Group;http://images.amazon.com/images/P/0399136665.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399136665.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399136665.01.LZZZZZZZ.jpg
0708824099;Victorian miniature;Owen Chadwick;1983;Futura;http://images.amazon.com/images/P/0708824099.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0708824099.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0708824099.01.LZZZZZZZ.jpg
0821716409;Velvet Chains;Constance O'Banyon;1985;Zebra Books;http://images.amazon.com/images/P/0821716409.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0821716409.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0821716409.01.LZZZZZZZ.jpg
1860463614;Very Long Engagement;Sebastien Japrisot;1997;Havill Pr;http://images.amazon.com/images/P/1860463614.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1860463614.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1860463614.01.LZZZZZZZ.jpg
0931411173;Vegan Handbook: Over 200 Delicious Recipes, Meal Plans, and Vegetarian Resources for All   Ages (Vegetarian Journal Reports Series, 2nd Bk.);Debra Wasserman;1996;Vegetarian Resource Group;http://images.amazon.com/images/P/0931411173.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0931411173.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0931411173.01.LZZZZZZZ.jpg
072254006X;Vegan Feasts;Rose Elliot;2001;Thorsons Publishers;http://images.amazon.com/images/P/072254006X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/072254006X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/072254006X.01.LZZZZZZZ.jpg
1570670250;Vegan Vittles: Recipes Inspired by the Critters of Farm Sanctuary;Joanne Stepaniak;1996;Book Publishing Company (TN);http://images.amazon.com/images/P/1570670250.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1570670250.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1570670250.01.LZZZZZZZ.jpg
0929274237;Vegan Nutrition: Pure & Simple;Michael Klaper;1999;Book Publishing Company (TN);http://images.amazon.com/images/P/0929274237.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0929274237.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0929274237.01.LZZZZZZZ.jpg
0373033982;Valentine, Texas (Harlequin Romance, No 3398);Kate Denton;1996;Harlequin;http://images.amazon.com/images/P/0373033982.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373033982.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373033982.01.LZZZZZZZ.jpg
0517594943;Voices from the Future: Our Children Tell Us About Violence in America;Susan Goodwillie;1993;Crown Publishing Group (NY);http://images.amazon.com/images/P/0517594943.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0517594943.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0517594943.01.LZZZZZZZ.jpg
2290306126;Viou, tome 3 : Le TroisiÃ?Â©me Bonheur;Henri Troyat;2000;J'ai lu;http://images.amazon.com/images/P/2290306126.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/2290306126.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/2290306126.01.LZZZZZZZ.jpg
0890873402;Voices from home: An inner journey;Anne Francis;1982;Celestial Arts;http://images.amazon.com/images/P/0890873402.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0890873402.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0890873402.01.LZZZZZZZ.jpg
0688146589;Vegetables;James Peterson;1998;Morrow Cookbooks;http://images.amazon.com/images/P/0688146589.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0688146589.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0688146589.01.LZZZZZZZ.jpg
0446512877;Virgin and Martyr;Andrew M. Greeley;1985;Warner Books Inc;http://images.amazon.com/images/P/0446512877.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446512877.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446512877.01.LZZZZZZZ.jpg
0449231356;Velvet Shadows;Andre Norton;1977;Fawcett Books;http://images.amazon.com/images/P/0449231356.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449231356.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449231356.01.LZZZZZZZ.jpg
0886776260;Vampire Detectives;Martin H. Greenberg;1995;Daw Books;http://images.amazon.com/images/P/0886776260.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0886776260.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0886776260.01.LZZZZZZZ.jpg
0671820044;VIOLENT MAN;A. E. Van Vogt;1978;Pocket;http://images.amazon.com/images/P/0671820044.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671820044.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671820044.01.LZZZZZZZ.jpg
0553230921;Vixen 03;Clive Cussler;1981;Bantam Books;http://images.amazon.com/images/P/0553230921.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553230921.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553230921.01.LZZZZZZZ.jpg
0380798972;Viscous Circle;Piers Anthony;1982;Harper Mass Market Paperbacks (Mm);http://images.amazon.com/images/P/0380798972.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380798972.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380798972.01.LZZZZZZZ.jpg
0810928698;Vampires : Restless Creatures of the Night (Discoveries);Jean Mariony;1994;Harry N Abrams;http://images.amazon.com/images/P/0810928698.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0810928698.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0810928698.01.LZZZZZZZ.jpg
1579122469;Vivaldi, of Course!;Danny Gurr;2002;Black Dog & Leventhal Publishers;http://images.amazon.com/images/P/1579122469.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1579122469.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1579122469.01.LZZZZZZZ.jpg
0671819577;VIVIEN LEIGH BIO;Anne Edwards;1978;Pocket;http://images.amazon.com/images/P/0671819577.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671819577.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671819577.01.LZZZZZZZ.jpg
0773725725;Voice-over;Carole Corbeil;1992;Stoddart;http://images.amazon.com/images/P/0773725725.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0773725725.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0773725725.01.LZZZZZZZ.jpg
9500722984;Vivir Para Contarla;Gabriel Garcia Marquez;2002;Sudamericana;http://images.amazon.com/images/P/9500722984.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/9500722984.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/9500722984.01.LZZZZZZZ.jpg
067976853X;Vendetta (Vintage Crime/Black Lizard);Michael Dibdin;1998;Vintage Books USA;http://images.amazon.com/images/P/067976853X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/067976853X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/067976853X.01.LZZZZZZZ.jpg
0451204557;Veils of Silk;Mary Jo Putney;2002;Signet Book;http://images.amazon.com/images/P/0451204557.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451204557.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451204557.01.LZZZZZZZ.jpg
1565041925;Von Bek (Eternal Champion Series, Vol. 2);Michael Moorcock;1996;White Wolf Games Studio;http://images.amazon.com/images/P/1565041925.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1565041925.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1565041925.01.LZZZZZZZ.jpg
0140145613;Villains! (Roc S.);Mary Gentle;1992;RoC;http://images.amazon.com/images/P/0140145613.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140145613.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140145613.01.LZZZZZZZ.jpg
0684802864;Vicki!: The True-Life Adventures of Miss Fireball;Vicki Lawrence;1995;Simon & Schuster;http://images.amazon.com/images/P/0684802864.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684802864.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684802864.01.LZZZZZZZ.jpg
0553219804;Velvet Lightning (The Delaneys, The Untamed Years II);Kay Hooper;1988;Loveswept;http://images.amazon.com/images/P/0553219804.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553219804.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553219804.01.LZZZZZZZ.jpg
0590405101;Veronica Knows Best;Nancy K. Robinson;1988;Scholastic Paperbacks;http://images.amazon.com/images/P/0590405101.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0590405101.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0590405101.01.LZZZZZZZ.jpg
8484502422;Veinte Poemas de Amor y Una Cancion Desesperada: Cien Sonetos de Amor (Debolsillo);Pablo Neruda;2001;Plaza & Janes Editores, S.A.;http://images.amazon.com/images/P/8484502422.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8484502422.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8484502422.01.LZZZZZZZ.jpg
8485815297;Vidas ajenas (Ediciones de poesÃ­a);Rafael Inglada;1991;Olifante;http://images.amazon.com/images/P/8485815297.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8485815297.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8485815297.01.LZZZZZZZ.jpg
0669047147;Versatile Writer;Donald Stewart;1986;Houghton Mifflin College Div;http://images.amazon.com/images/P/0669047147.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0669047147.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0669047147.01.LZZZZZZZ.jpg
0805043810;Virtual Tibet: Searching for Shangri-LA from the Himalayas to Hollywood;Orville Schell;2000;Metropolitan Books;http://images.amazon.com/images/P/0805043810.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0805043810.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0805043810.01.LZZZZZZZ.jpg
0671401106;Vida: A Novel;Marge Piercy;1981;Ultramarine Pub Co;http://images.amazon.com/images/P/0671401106.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671401106.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671401106.01.LZZZZZZZ.jpg
0316313033;Victory over Japan: A book of stories;Ellen Gilchrist;1984;Little, Brown;http://images.amazon.com/images/P/0316313033.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316313033.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316313033.01.LZZZZZZZ.jpg
0373273673;Vendetta : Devil's Cove (Intimate Moments);Ruth Langan;2004;Silhouette;http://images.amazon.com/images/P/0373273673.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373273673.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373273673.01.LZZZZZZZ.jpg
3761080557;Vaterspuren: Eine ErzÃ¤hlung;Sigfrid Gauch;1979;AthenÃ¤um;http://images.amazon.com/images/P/3761080557.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3761080557.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3761080557.01.LZZZZZZZ.jpg
3761081251;Vielleicht auf Knien, aber vorwÃ¤rts!: GesprÃ¤che mit Lech WaÂ±esa;Jule Gatter-Klenk;1981;AthenÃ¤um;http://images.amazon.com/images/P/3761081251.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3761081251.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3761081251.01.LZZZZZZZ.jpg
0020859708;VARIETIES OF RELIGIOUS EXPERIENCE;Beverly James;1985;Scribner Paper Fiction;http://images.amazon.com/images/P/0020859708.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0020859708.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0020859708.01.LZZZZZZZ.jpg
8403092903;Vicki Sherpa: Una Maestra En Katmandu;Victoria Subirana;2002;Aguilar;http://images.amazon.com/images/P/8403092903.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8403092903.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8403092903.01.LZZZZZZZ.jpg
1860495346;Virago Bk Of Wanderlust & Dreams;Lisa St Aubin De Teran;1999;Virago Press (UK);http://images.amazon.com/images/P/1860495346.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1860495346.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1860495346.01.LZZZZZZZ.jpg
0061053953;Vacuum Diagrams: Stories of the Xeelee Sequence;Stephen Baxter;1999;Harpercollins;http://images.amazon.com/images/P/0061053953.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061053953.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061053953.01.LZZZZZZZ.jpg
8484370046;Veus de boira des del pont (Beta);A MunnÃ©-JordÃ ;2000;Columna;http://images.amazon.com/images/P/8484370046.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8484370046.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8484370046.01.LZZZZZZZ.jpg
0060532688;Vagabond (Grail Quest Series);Bernard Cornwell;2003;HarperTorch;http://images.amazon.com/images/P/0060532688.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060532688.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060532688.01.LZZZZZZZ.jpg
0671794701;VIRTUAL VILLAINY (HARDY BOYS CASE FILE 86) : VIRTUAL VILLAINY (The Hardy Boys Casefiles, No 86);Franklin W. Dixon;1994;Simon Pulse;http://images.amazon.com/images/P/0671794701.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671794701.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671794701.01.LZZZZZZZ.jpg
0517618133;Velveteen Rabbit or How Toys Become Real;Margery Williams Bianco;1987;Derrydale Books;http://images.amazon.com/images/P/0517618133.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0517618133.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0517618133.01.LZZZZZZZ.jpg
0517100894;Van Gogh (Gramercy Great Masters);Stefano Roffo;1994;Random House Value Publishing;http://images.amazon.com/images/P/0517100894.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0517100894.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0517100894.01.LZZZZZZZ.jpg
0764503707;Visual Basic 6 for Dummies (for Windows);Wallace  Wang;1998;For Dummies;http://images.amazon.com/images/P/0764503707.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0764503707.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0764503707.01.LZZZZZZZ.jpg
0739401572;Vigilant;James Alan Gardner;0;Avon Books;http://images.amazon.com/images/P/0739401572.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0739401572.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0739401572.01.LZZZZZZZ.jpg
8475221726;Viento del exilio (ColecciÃ³n Visor de poesÃ­a);Mario Benedetti;1983;Nueva Imagen;http://images.amazon.com/images/P/8475221726.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/8475221726.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/8475221726.01.LZZZZZZZ.jpg
3499230186;Venedig kann sehr kalt sein.;Patricia Highsmith;2001;Rowohlt Tb.;http://images.amazon.com/images/P/3499230186.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3499230186.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3499230186.01.LZZZZZZZ.jpg
0345429303;Vampire Armand;Anne Rice;1999;Ballantine Books (Trd Pap);http://images.amazon.com/images/P/0345429303.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345429303.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345429303.01.LZZZZZZZ.jpg
0865730687;Venison Cookery: The Complete Hunter (Hunting & Fishing Library);Hunting and Fishing Library;1997;Cy De Cosse Inc;http://images.amazon.com/images/P/0865730687.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0865730687.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0865730687.01.LZZZZZZZ.jpg
0373387059;Virgin Mistress (The Coltons);Charles Hampden-Turner;2001;Silhouette;http://images.amazon.com/images/P/0373387059.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373387059.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373387059.01.LZZZZZZZ.jpg
0006743773;Vlad the Drac Goes Travelling;Ann Jungman;1994;HarperCollins Publishers;http://images.amazon.com/images/P/0006743773.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0006743773.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0006743773.01.LZZZZZZZ.jpg
